B 1000
I 40 75
I 10 183
I 44 82
I 152 157
I 9 35
I 70 172
I 192 191
I 8 64
I 194 160
I 161 46
I 52 101
I 9 47
I 129 24
I 154 80
I 74 13
I 167 107
I 54 108
I 107 121
I 45 21
I 111 128
I 148 14
I 101 19
I 183 33
I 29 199
I 68 123
I 103 166
I 17 138
I 125 156
I 138 162
I 21 3
I 115 57
I 181 83
I 192 184
I 128 37
I 125 58
I 125 173
I 20 143
I 161 174
I 62 84
I 91 80
I 130 75
I 156 89
I 112 123
I 74 37
I 160 177
I 193 15
I 3 12
I 46 90
I 154 158
I 12 149
I 143 26
I 3 140
I 60 29
I 173 153
I 103 195
I 173 48
I 5 198
I 10 60
I 197 152
I 138 30
I 191 15
I 26 64
I 4 63
I 34 159
I 84 76
I 12 35
I 185 62
I 0 118
I 60 42
I 108 36
I 153 66
I 146 117
I 116 177
I 174 86
I 156 159
I 33 74
I 8 141
I 7 57
I 15 29
I 151 29
I 68 135
I 189 35
I 103 168
I 0 52
I 45 170
I 182 151
I 26 155
I 37 136
I 24 23
I 115 27
I 117 22
I 6 188
I 76 32
I 49 167
I 154 28
I 59 75
I 136 3
I 25 197
I 22 193
I 87 19
I 194 63
I 44 168
I 29 197
I 23 103
I 117 58
I 182 85
I 50 47
I 38 27
I 108 23
I 179 11
I 166 138
I 41 102
I 72 52
I 3 155
I 76 189
I 56 136
I 197 16
I 188 77
I 121 132
I 12 85
I 175 25
I 9 64
I 148 131
I 198 149
I 52 147
I 133 16
I 35 131
I 86 21
I 22 114
I 76 119
I 156 36
I 192 37
I 23 143
I 163 6
I 60 112
I 40 172
I 166 150
I 6 78
I 2 132
I 187 140
I 64 161
I 176 138
I 179 59
I 111 109
I 98 73
I 96 72
I 80 32
I 132 59
I 150 29
I 185 147
I 66 193
I 39 147
I 158 39
I 42 94
I 57 13
I 91 160
I 152 91
I 158 147
I 54 157
I 23 63
I 11 152
I 181 151
I 137 3
I 110 134
I 6 5
I 21 15
I 87 82
I 156 168
I 14 55
I 127 106
I 130 89
I 161 168
I 182 71
I 71 187
I 112 155
I 95 123
I 31 93
I 50 174
I 134 91
I 110 154
I 107 182
I 97 15
I 57 46
I 91 127
I 54 126
I 101 152
I 184 89
I 115 196
I 139 169
I 164 31
I 3 114
I 126 170
I 192 39
I 140 26
I 24 114
I 45 155
I 11 130
I 61 100
I 174 100
I 184 45
I 160 145
I 86 134
I 109 78
I 38 145
I 6 78
I 19 80
I 173 144
I 93 92
I 85 175
I 182 77
I 84 80
I 74 143
I 154 140
I 61 127
I 108 88
I 16 158
I 109 153
I 161 142
I 164 171
I 40 174
I 136 113
I 198 192
I 172 73
I 149 118
I 132 70
I 21 188
I 50 158
I 181 70
I 103 177
I 43 153
I 61 56
I 184 91
I 109 11
I 97 27
I 109 28
I 184 88
I 35 79
I 169 134
I 190 97
I 57 166
I 180 151
I 45 196
I 191 63
I 71 28
I 193 184
I 95 196
I 8 153
I 12 138
I 103 7
I 93 114
I 173 0
I 75 15
I 49 184
I 148 85
I 65 110
I 37 69
I 116 132
I 86 46
I 101 119
I 79 66
I 117 45
I 91 126
I 109 112
I 35 24
I 30 32
I 187 8
I 12 108
I 72 192
I 58 70
I 0 77
I 167 118
I 63 178
I 66 95
I 147 123
I 112 29
I 125 79
I 191 55
I 95 124
I 3 88
I 40 193
I 154 88
I 153 122
I 88 127
I 10 78
I 83 2
I 51 8
I 91 178
I 32 16
I 78 21
I 190 18
I 14 72
I 39 128
I 2 152
I 72 121
I 9 192
I 139 29
I 17 8
I 187 179
I 77 172
I 154 124
I 182 161
I 55 101
I 76 161
I 117 196
I 119 153
I 59 127
I 91 93
I 62 195
I 141 170
I 148 39
I 146 113
I 135 169
I 42 94
I 73 124
I 100 14
I 134 34
I 48 37
I 23 176
I 29 95
I 178 174
I 82 106
I 24 179
I 35 178
I 100 199
I 120 155
I 132 156
I 170 20
I 135 51
I 166 81
I 73 42
I 175 61
I 27 71
I 120 10
I 79 168
I 35 197
I 42 23
I 163 107
I 101 125
I 81 123
I 85 84
I 141 12
I 30 112
I 79 135
I 20 103
I 55 103
I 6 69
I 31 13
I 47 199
I 185 141
I 107 173
I 19 111
I 179 155
I 137 26
I 144 136
I 93 87
I 75 61
I 32 85
I 168 165
I 121 64
I 139 9
I 41 89
I 197 193
I 92 148
I 100 53
I 156 144
I 169 0
I 11 77
I 196 144
I 33 72
I 59 62
I 139 52
I 132 180
I 56 24
I 190 150
I 3 137
I 34 144
I 5 185
I 139 15
I 141 69
I 79 92
I 116 105
I 39 141
I 162 116
I 20 55
I 138 162
I 72 75
I 186 110
I 93 199
I 182 20
I 65 7
I 16 78
I 126 8
I 126 152
I 82 63
I 149 81
I 66 24
I 87 199
I 52 88
I 89 185
I 127 158
I 103 58
I 171 54
I 136 20
I 99 134
I 67 181
I 1 81
I 47 11
I 151 122
I 190 166
I 170 94
I 16 40
I 91 94
I 164 28
I 35 95
I 183 53
I 142 51
I 37 128
I 104 90
I 50 31
I 181 10
I 120 53
I 53 132
I 122 98
I 118 187
I 108 45
I 124 37
I 188 34
I 112 10
I 178 67
I 101 32
I 36 169
I 85 192
I 27 93
I 124 167
I 14 138
I 177 27
I 100 190
I 2 53
I 42 78
I 56 106
I 97 72
I 113 176
I 83 3
I 172 193
I 139 80
I 101 156
I 71 27
I 110 70
I 1 198
I 118 43
I 21 147
I 99 57
I 64 114
I 56 106
I 81 158
I 25 32
I 118 192
I 157 188
I 192 121
I 53 66
I 60 124
I 172 115
I 192 177
I 34 6
I 198 118
I 94 136
I 198 32
I 96 27
I 39 30
I 153 66
I 56 38
I 83 76
I 161 58
I 88 162
I 151 29
I 21 163
I 143 164
I 185 117
I 92 20
I 148 115
I 188 46
I 10 137
I 30 9
I 137 172
I 91 151
I 35 94
I 136 112
I 129 17
I 3 99
I 120 154
I 110 132
I 34 60
I 184 67
I 110 53
I 123 193
I 156 50
I 84 67
I 114 34
I 67 137
I 184 147
I 145 117
I 100 83
I 192 186
I 127 6
I 177 54
I 99 28
I 11 150
I 182 189
I 165 112
I 89 77
I 125 191
I 159 109
I 2 116
I 184 172
I 176 135
I 25 197
I 142 58
I 153 130
I 5 2
I 117 132
I 180 134
I 101 46
I 75 140
I 170 80
I 16 178
I 148 125
I 176 131
I 165 71
I 17 155
I 197 103
I 198 197
I 146 170
I 100 141
I 199 27
I 81 20
I 199 2
I 103 74
I 68 168
I 45 101
I 37 169
I 63 44
I 115 152
I 86 142
I 108 38
I 29 152
I 68 119
I 98 115
I 174 39
I 183 180
I 85 45
I 99 193
I 51 47
I 89 133
I 153 61
I 109 178
I 95 115
I 127 150
I 18 31
I 150 102
I 36 122
I 12 1
I 70 115
I 53 74
I 46 98
I 142 102
I 147 145
I 194 94
I 150 95
I 126 108
I 176 27
I 154 157
I 174 120
I 139 84
I 30 133
I 111 150
I 91 21
I 50 174
I 199 193
I 185 91
I 29 95
I 54 145
I 100 25
I 132 22
I 162 129
I 181 119
I 192 134
I 125 150
I 129 152
I 198 71
I 189 153
I 54 138
I 39 14
I 33 35
I 156 85
I 74 40
I 122 134
I 43 4
I 5 167
I 72 65
I 60 6
I 143 173
I 176 60
I 156 147
I 65 179
I 174 153
I 134 166
I 11 84
I 104 77
I 43 9
I 111 95
I 180 88
I 89 42
I 124 192
I 145 116
I 77 10
I 0 110
I 192 159
I 151 195
I 166 170
I 97 143
I 49 52
I 191 31
I 9 6
I 136 133
I 49 93
I 45 73
I 191 116
I 26 21
I 171 98
I 31 69
I 0 118
I 14 173
I 101 176
I 139 49
I 94 40
I 10 107
I 70 150
I 33 129
I 194 35
I 98 57
I 121 133
I 156 36
I 28 135
I 43 131
I 62 100
I 103 78
I 92 119
I 199 97
I 7 1
I 154 134
I 60 177
I 132 197
I 199 12
I 44 24
I 40 74
I 188 108
I 13 185
I 9 16
I 172 167
I 182 36
I 115 161
I 125 10
I 175 24
I 192 195
I 100 120
I 65 96
I 102 38
I 169 76
I 24 147
I 194 189
B 1000
I 91 112
I 102 5
I 169 158
I 64 127
I 113 131
I 78 81
I 102 154
I 153 127
I 188 83
I 67 78
I 125 99
I 13 113
I 33 148
I 182 96
I 35 78
I 141 76
I 99 123
I 127 85
I 120 72
I 197 116
I 89 83
I 187 145
I 8 125
I 180 28
I 84 75
I 171 50
I 71 91
I 10 185
I 76 11
I 103 127
I 3 134
I 28 4
I 81 165
I 143 73
I 156 100
I 66 114
I 91 102
I 96 75
I 9 94
I 176 173
I 117 21
I 117 55
I 172 141
I 163 159
I 5 26
I 171 90
I 39 164
I 163 133
I 36 38
I 122 140
I 42 131
I 109 31
I 20 147
I 90 23
I 81 27
I 60 112
I 164 176
I 22 132
I 199 27
I 142 97
I 59 4
I 18 123
I 61 70
I 80 97
I 1 26
I 161 5
I 65 116
I 52 191
I 133 184
I 161 78
I 128 171
I 68 70
I 171 29
I 76 160
I 82 114
I 12 119
I 18 103
I 177 149
I 102 31
I 138 153
I 31 108
I 55 44
I 0 183
I 135 156
I 182 166
I 163 54
I 129 96
I 53 57
I 134 35
I 197 25
I 151 153
I 75 33
I 113 131
I 133 190
I 76 164
I 87 61
I 128 170
I 123 99
I 156 130
I 189 64
I 148 68
I 66 174
I 40 34
I 127 56
I 81 68
I 121 26
I 47 120
I 3 190
I 37 68
I 31 89
I 136 149
I 100 192
I 171 74
I 103 24
I 59 154
I 47 176
I 100 152
I 55 167
I 167 57
I 193 196
I 74 178
I 62 0
I 50 137
I 144 30
I 118 31
I 133 92
I 35 129
I 81 199
I 104 10
I 119 147
I 2 75
I 31 20
I 90 71
I 25 77
I 130 1
I 85 124
I 159 136
I 187 55
I 150 131
I 57 1
I 165 104
I 196 138
I 46 84
I 18 120
I 63 138
I 136 3
I 195 6
I 113 135
I 2 136
I 1 12
I 30 118
I 113 169
I 26 141
I 193 176
I 163 184
I 156 49
I 16 136
I 47 98
I 158 43
I 147 117
I 75 85
I 125 124
I 31 156
I 5 138
I 159 155
I 184 92
I 47 136
I 136 91
I 135 117
I 60 18
I 61 82
I 10 156
I 36 35
I 185 139
I 9 132
I 107 192
I 80 150
I 153 157
I 3 43
I 170 2
I 63 85
I 150 164
I 154 11
I 42 34
I 100 98
I 106 51
I 145 12
I 173 155
I 103 31
I 122 59
I 64 186
I 174 94
I 183 169
I 32 40
I 131 10
I 124 153
I 176 132
I 15 122
I 107 0
I 100 31
I 175 50
I 119 155
I 157 165
I 70 26
I 45 86
I 155 63
I 164 194
I 168 34
I 31 152
I 21 25
I 148 18
I 114 121
I 146 103
I 116 174
I 149 178
I 133 140
I 13 185
I 28 39
I 186 72
I 8 67
I 136 134
I 158 38
I 58 105
I 79 187
I 125 149
I 171 149
I 112 129
I 44 21
I 22 179
I 57 10
I 176 13
I 29 52
I 50 93
I 178 13
I 159 139
I 85 171
I 53 181
I 29 169
I 148 71
I 59 135
I 95 124
I 92 171
I 75 77
I 140 41
I 61 110
I 105 160
I 121 186
I 195 19
I 63 164
I 36 175
I 174 101
I 85 92
I 56 57
I 62 67
I 126 45
I 107 41
I 165 19
I 73 68
I 155 87
I 138 186
I 22 24
I 66 48
I 124 194
I 19 117
I 135 182
I 154 14
I 73 47
I 88 51
I 199 85
I 188 97
I 195 185
I 24 8
I 151 73
I 90 1
I 58 109
I 167 154
I 50 65
I 106 185
I 112 79
I 71 113
I 132 63
I 7 197
I 59 22
I 140 131
I 137 195
I 11 154
I 173 119
I 35 168
I 121 57
I 161 84
I 108 139
I 176 29
I 171 133
I 44 64
I 106 28
I 33 157
I 77 53
I 179 96
I 173 12
I 130 166
I 137 175
I 187 35
I 110 177
I 66 105
I 99 86
I 120 79
I 75 47
I 83 61
I 135 72
I 6 28
I 32 57
I 146 54
I 16 151
I 58 26
I 119 88
I 129 167
I 169 167
I 38 131
I 76 144
I 166 156
I 126 63
I 158 163
I 84 98
I 156 176
I 196 177
I 44 105
I 135 81
I 84 47
I 80 198
I 176 159
I 91 65
I 153 181
I 189 169
I 93 16
I 136 55
I 71 152
I 110 48
I 59 89
I 163 35
I 80 99
I 119 167
I 172 63
I 69 87
I 191 128
I 24 163
I 63 13
I 193 156
I 144 77
I 79 8
I 144 32
I 130 199
I 184 59
I 103 23
I 181 175
I 159 39
I 8 175
I 121 157
I 80 146
I 32 31
I 179 163
I 22 187
I 21 124
I 67 52
I 126 124
I 12 16
I 147 58
I 178 24
I 132 188
I 111 20
I 175 64
I 173 118
I 155 113
I 199 141
I 34 24
I 88 187
I 92 131
I 19 100
I 181 41
I 167 185
I 147 31
I 197 29
I 96 90
I 134 19
I 192 91
I 118 122
I 7 179
I 164 160
I 185 76
I 3 80
I 35 124
I 137 114
I 165 4
I 127 81
I 165 62
I 89 185
I 8 50
I 161 88
I 97 129
I 8 60
I 147 52
I 1 196
I 40 179
I 111 96
I 104 67
I 93 43
I 138 39
I 148 140
I 59 39
I 42 95
I 82 182
I 94 165
I 130 64
I 33 154
I 193 109
I 77 97
I 56 148
I 50 0
I 5 55
I 181 108
I 52 109
I 72 84
I 134 167
I 33 188
I 173 89
I 174 90
I 39 107
I 139 195
I 18 115
I 81 128
I 152 115
I 48 62
I 11 7
I 86 3
I 133 65
I 76 183
I 6 93
I 141 57
I 153 91
I 187 172
I 186 162
I 167 44
I 41 168
I 122 139
I 176 90
I 3 64
I 180 1
I 40 163
I 17 53
I 145 112
I 146 76
I 157 190
I 104 68
I 91 179
I 15 129
I 195 28
I 189 84
I 120 173
I 55 2
I 57 176
I 110 16
I 169 128
I 149 99
I 59 175
I 53 35
I 130 174
I 51 140
I 136 41
I 108 181
I 72 198
I 153 40
I 94 156
I 114 66
I 110 119
I 188 151
I 186 158
I 121 154
I 148 81
I 44 3
I 0 187
I 101 166
I 115 68
I 30 151
I 6 166
I 25 114
I 36 49
I 20 88
I 140 18
I 34 41
I 71 16
I 181 45
I 42 178
I 8 192
I 2 122
I 111 97
I 160 173
I 39 193
I 194 192
I 106 4
I 106 161
I 189 52
I 103 23
I 169 102
I 136 22
I 185 163
I 74 134
I 69 21
I 78 167
I 145 184
I 187 44
I 81 159
I 164 39
I 112 123
I 86 106
I 84 194
I 15 164
I 93 102
I 184 109
I 160 129
I 130 25
I 22 81
I 132 152
I 122 133
I 112 3
I 131 104
I 149 143
I 71 0
I 80 103
I 128 145
I 179 64
I 176 18
I 91 18
I 131 127
I 134 104
I 192 40
I 90 80
I 139 141
I 140 46
I 38 172
I 22 16
I 73 184
I 18 123
I 131 84
I 7 38
I 52 194
I 16 27
I 145 82
I 163 182
I 87 70
I 106 77
I 58 99
I 85 64
I 0 171
I 90 147
I 127 156
I 15 95
I 63 102
I 113 160
I 196 95
I 175 49
I 3 176
I 59 130
I 135 199
I 184 30
I 54 49
I 194 78
I 143 109
I 52 57
I 134 73
I 42 174
I 159 172
I 116 27
I 121 42
I 135 53
I 22 56
I 156 51
I 57 159
I 126 69
I 104 15
I 74 52
I 185 84
I 142 34
I 94 135
I 187 145
I 30 98
I 113 29
I 190 143
I 76 181
I 157 54
I 86 59
I 154 194
I 187 155
I 152 23
I 60 143
I 13 143
I 21 88
I 65 8
I 26 155
I 172 167
I 167 134
I 164 173
I 183 85
I 135 154
I 20 54
I 54 108
I 71 137
I 80 186
I 85 0
I 125 127
I 19 102
I 9 195
I 179 115
I 161 89
I 100 65
I 34 196
I 40 157
I 64 154
I 183 154
I 116 35
I 140 144
I 6 188
I 70 127
I 95 18
I 186 18
I 149 34
I 79 90
I 181 152
I 136 74
I 116 85
I 168 4
I 57 174
I 138 157
I 121 182
I 19 5
I 38 166
I 188 44
I 79 60
I 105 195
I 195 25
I 185 20
I 116 52
I 16 133
I 190 121
I 164 109
I 54 127
I 40 105
I 69 114
I 88 84
I 11 106
I 37 175
I 157 130
I 13 153
I 171 45
I 55 146
I 11 183
I 157 171
I 136 79
I 10 162
I 99 141
I 136 170
I 107 103
I 160 123
I 185 99
I 44 107
I 26 186
I 164 149
I 31 182
I 27 36
I 122 155
I 68 53
I 184 98
I 45 2
I 178 29
I 85 159
I 2 99
I 40 198
I 58 36
I 91 190
I 146 57
I 59 156
I 42 161
I 133 82
I 157 61
I 99 59
I 26 102
I 14 50
I 51 75
I 177 146
I 172 199
I 132 76
I 154 174
I 110 98
I 82 113
I 91 6
I 37 78
I 129 13
I 72 61
I 175 43
I 69 124
I 25 15
I 68 81
I 92 131
I 174 170
I 46 150
I 128 124
I 91 115
I 164 108
I 33 2
I 74 72
I 4 189
I 186 5
I 199 193
I 9 35
I 117 121
I 35 163
I 106 147
I 5 36
I 16 7
I 3 188
I 14 181
I 11 34
I 29 199
I 147 107
I 137 194
I 166 196
I 13 134
I 199 38
I 114 105
I 74 120
I 12 71
I 5 144
I 54 89
I 111 13
I 145 66
I 155 25
I 94 182
I 134 34
I 143 187
I 80 68
I 30 98
I 14 188
I 139 73
I 54 193
I 131 30
I 156 198
I 5 75
I 21 159
I 85 153
I 145 73
I 116 22
I 142 13
I 146 74
I 85 87
I 15 47
I 165 120
I 154 41
I 113 74
I 101 165
I 49 192
I 183 35
I 168 65
I 130 53
I 26 108
I 22 67
I 88 117
I 36 61
I 47 39
I 3 40
I 120 173
I 14 112
I 54 171
I 117 79
I 74 187
I 18 185
I 91 178
I 42 32
I 199 193
I 142 119
I 37 19
I 172 169
I 101 106
I 120 144
I 28 194
I 186 73
I 75 162
I 24 50
I 99 142
I 91 53
I 113 158
I 58 135
I 44 79
I 32 59
I 130 35
I 96 132
I 104 75
I 38 65
I 115 131
I 66 140
I 9 182
I 93 20
I 25 188
I 166 168
I 195 103
I 162 179
I 135 79
I 37 167
I 175 53
I 110 184
I 161 157
I 96 39
I 37 115
I 64 92
I 32 39
I 162 6
I 192 37
I 12 64
I 176 40
I 28 176
I 122 149
I 62 118
I 70 122
I 139 115
I 159 49
I 153 26
I 135 193
I 197 173
I 71 152
I 139 92
I 176 86
I 112 74
I 175 68
I 68 43
I 3 106
I 134 157
I 22 111
I 135 141
I 164 9
I 0 38
I 158 46
I 180 62
I 10 195
I 2 22
I 13 48
I 116 58
I 81 179
I 147 32
I 142 162
I 15 96
I 129 31
I 163 49
I 73 24
I 42 150
I 109 67
I 56 195
I 6 164
I 112 111
I 19 162
I 68 53
I 141 59
I 121 127
I 149 16
I 128 139
I 132 45
I 169 41
I 100 24
I 94 179
I 92 91
I 35 88
I 139 19
I 51 44
I 93 182
I 8 145
I 148 195
I 90 191
I 155 1
I 161 91
I 69 29
I 121 188
I 36 7
I 10 166
I 139 24
I 95 171
I 45 11
I 194 4
I 119 107
I 154 37
I 39 174
I 9 142
I 146 19
I 126 100
I 52 145
I 0 59
I 167 172
I 73 29
I 68 76
I 101 79
I 192 100
I 120 91
I 198 39
I 135 47
I 157 47
I 114 47
I 34 5
I 135 116
I 112 86
I 169 64
I 99 110
I 171 78
I 152 163
I 35 83
I 162 150
I 191 77
I 139 43
I 72 130
I 5 60
I 63 73
I 41 197
I 37 187
I 39 140
I 161 93
I 108 123
I 184 4
I 145 171
I 7 14
I 37 167
I 23 58
I 7 66
I 72 187
I 10 29
I 35 143
I 90 121
I 137 155
I 116 47
I 41 116
I 107 102
I 59 0
I 133 19
I 198 183
I 68 129
I 192 114
I 153 164
I 47 56
I 135 183
I 64 112
I 119 12
I 85 0
I 198 28
I 151 185
I 49 39
I 128 166
I 177 132
I 0 39
I 72 110
I 92 37
I 111 128
I 192 113
I 53 18
I 72 18
I 42 83
I 59 53
I 111 184
I 187 0
I 190 72
I 185 198
I 115 70
I 32 186
I 99 103
I 140 92
I 6 41
I 40 109
I 7 152
I 7 134
I 73 113
I 48 52
I 127 12
I 35 37
I 73 195
I 76 142
I 7 81
I 175 93
I 108 133
I 36 18
I 60 43
I 113 12
I 46 129
I 161 169
I 84 117
I 110 11
I 48 170
I 61 56
I 9 152
I 130 13
I 44 121
I 80 84
I 84 107
I 147 131
I 60 107
I 128 39
I 165 10
I 90 180
I 152 198
B 1000
I 68 45
I 16 68
I 119 149
I 114 76
I 67 157
I 129 102
I 21 68
I 151 4
I 4 160
I 96 196
I 128 7
I 105 50
I 104 190
I 39 161
I 114 15
I 89 55
I 118 64
I 11 59
I 162 45
I 190 193
I 87 149
I 155 74
I 81 22
I 24 153
I 136 20
I 96 188
I 194 87
I 126 48
I 71 117
I 113 56
I 165 126
I 100 152
I 29 163
I 40 100
I 117 69
I 102 70
I 102 53
I 76 122
I 181 130
I 27 154
I 25 167
I 117 71
I 103 160
I 7 41
I 136 185
I 72 182
I 37 173
I 25 176
I 66 159
I 140 83
I 147 35
I 179 145
I 80 70
I 20 148
I 25 162
I 192 161
I 173 43
I 60 62
I 19 141
I 47 158
I 87 30
I 151 139
I 60 13
I 182 62
I 157 129
I 117 104
I 171 103
I 74 118
I 18 8
I 185 64
I 182 115
I 9 182
I 39 139
I 113 142
I 141 172
I 145 9
I 145 184
I 197 105
I 168 156
I 119 36
I 123 193
I 111 34
I 131 148
I 187 76
I 106 68
I 115 8
I 85 149
I 129 142
I 10 50
I 178 91
I 196 48
I 73 45
I 40 187
I 181 159
I 128 98
I 87 46
I 63 150
I 45 127
I 196 83
I 137 188
I 94 150
I 79 10
I 57 81
I 108 97
I 29 85
I 174 191
I 112 55
I 132 4
I 62 151
I 17 95
I 197 176
I 14 154
I 47 187
I 97 182
I 63 190
I 69 111
I 95 155
I 97 76
I 158 99
I 91 145
I 158 50
I 108 171
I 198 86
I 15 130
I 152 21
I 191 70
I 127 131
I 171 99
I 118 81
I 52 193
I 136 187
I 93 102
I 10 172
I 198 173
I 161 125
I 5 32
I 42 137
I 28 110
I 128 41
I 43 33
I 22 96
I 48 26
I 99 157
I 143 23
I 72 146
I 126 35
I 157 199
I 25 46
I 103 198
I 93 85
I 19 129
I 147 21
I 92 112
I 132 149
I 149 33
I 143 105
I 119 63
I 129 62
I 17 115
I 17 110
I 158 199
I 44 149
I 19 69
I 135 50
I 159 141
I 175 128
I 66 177
I 42 144
I 130 157
I 103 163
I 62 43
I 4 120
I 5 20
I 79 78
I 176 142
I 74 48
I 147 159
I 186 15
I 142 149
I 85 100
I 110 60
I 184 46
I 150 71
I 18 112
I 126 51
I 146 56
I 190 63
I 29 195
I 123 83
I 194 150
I 196 171
I 97 67
I 119 172
I 119 125
I 161 128
I 65 197
I 142 191
I 144 134
I 191 100
I 93 129
I 100 157
I 126 146
I 136 94
I 129 36
I 88 191
I 151 64
I 154 74
I 121 54
I 130 150
I 57 115
I 113 197
I 105 160
I 79 4
I 53 22
I 54 157
I 142 172
I 132 84
I 34 162
I 181 153
I 99 190
I 125 30
I 99 72
I 91 98
I 31 170
I 136 100
I 50 112
I 30 76
I 102 107
I 111 9
I 70 191
I 190 57
I 52 6
I 95 89
I 162 44
I 0 67
I 149 87
I 157 170
I 180 61
I 152 170
I 7 39
I 193 143
I 130 35
I 108 120
I 84 165
I 7 39
I 64 152
I 10 162
I 189 137
I 147 57
I 149 119
I 23 154
I 186 50
I 142 37
I 197 106
I 184 159
I 79 124
I 36 55
I 105 162
I 86 29
I 134 188
I 186 28
I 109 139
I 66 170
I 104 19
I 72 15
I 146 196
I 110 49
I 111 193
I 130 84
I 47 119
I 77 130
I 112 114
I 56 101
I 42 179
I 156 144
I 87 27
I 198 14
I 197 87
I 73 137
I 158 21
I 64 50
I 108 19
I 71 64
I 36 32
I 32 133
I 120 189
I 177 38
I 15 178
I 91 41
I 119 60
I 146 195
I 14 163
I 127 131
I 34 39
I 34 64
I 147 137
I 165 108
I 189 155
I 75 55
I 194 82
I 148 37
I 43 142
I 64 199
I 167 127
I 21 64
I 194 84
I 74 194
I 40 99
I 138 88
I 147 121
I 151 60
I 107 34
I 80 25
I 140 144
I 98 161
I 154 165
I 26 193
I 65 121
I 121 185
I 48 189
I 77 150
I 14 25
I 31 173
I 34 64
I 98 157
I 187 137
I 69 61
I 132 138
I 74 4
I 186 25
I 132 157
I 189 177
I 164 83
I 53 187
I 187 97
I 178 189
I 69 145
I 111 119
I 1 4
I 159 184
I 143 148
I 32 109
I 112 107
I 153 191
I 165 84
I 192 122
I 24 144
I 84 43
I 18 105
I 16 194
I 63 52
I 54 126
I 83 132
I 9 8
I 85 12
I 81 106
I 171 37
I 82 135
I 77 79
I 104 4
I 56 97
I 167 114
I 72 193
I 3 127
I 184 135
I 159 148
I 160 108
I 158 102
I 95 114
I 9 35
I 35 12
I 136 9
I 192 104
I 18 164
I 140 195
I 152 54
I 110 176
I 133 77
I 137 131
I 34 136
I 93 1
I 21 67
I 84 90
I 100 48
I 52 123
I 123 87
I 141 168
I 94 91
I 121 71
I 138 25
I 185 109
I 91 185
I 41 119
I 122 121
I 73 19
I 81 64
I 61 169
I 62 189
I 28 117
I 161 149
I 57 65
I 182 122
I 161 27
I 169 38
I 56 198
I 151 112
I 79 8
I 70 185
I 32 99
I 38 118
I 157 57
I 22 114
I 184 94
I 5 93
I 199 180
I 28 84
I 124 20
I 175 189
I 104 50
I 100 142
I 58 38
I 142 9
I 38 35
I 60 32
I 157 136
I 165 101
I 25 117
I 82 161
I 133 79
I 32 127
I 150 146
I 50 176
I 89 152
I 143 195
I 135 68
I 159 106
I 124 107
I 24 95
I 139 103
I 111 47
I 93 101
I 25 26
I 193 49
I 180 37
I 38 66
I 38 125
I 131 17
I 197 34
I 195 87
I 52 7
I 89 35
I 182 169
I 32 102
I 95 141
I 58 160
I 170 11
I 103 51
I 7 73
I 124 56
I 2 79
I 102 61
I 198 35
I 0 42
I 120 78
I 95 167
I 169 6
I 67 66
I 180 115
I 2 8
I 109 88
I 43 114
I 39 151
I 30 141
I 146 112
I 140 42
I 191 3
I 187 77
I 31 33
I 24 110
I 100 24
I 15 94
I 23 178
I 181 94
I 55 142
I 78 112
I 128 182
I 111 34
I 157 145
I 155 48
I 169 72
I 122 92
I 154 147
I 111 158
I 33 68
I 10 133
I 27 150
I 184 159
I 91 75
I 52 104
I 144 44
I 169 118
I 55 112
I 172 28
I 59 87
I 192 154
I 24 176
I 168 65
I 163 124
I 107 136
I 55 188
I 6 69
I 198 120
I 180 93
I 154 73
I 68 42
I 91 95
I 74 59
I 158 42
I 166 0
I 151 74
I 51 59
I 57 40
I 18 72
I 101 119
I 75 127
I 10 21
I 52 22
I 153 104
I 20 97
I 0 171
I 51 123
I 118 50
I 133 22
I 185 39
I 50 70
I 27 142
I 144 21
I 139 111
I 117 173
I 54 179
I 74 117
I 121 191
I 31 111
I 151 6
I 197 29
I 41 171
I 172 193
I 60 181
I 195 143
I 35 45
I 172 93
I 101 1
I 109 185
I 98 144
I 17 119
I 93 166
I 172 42
I 55 123
I 56 10
I 151 130
I 174 94
I 27 38
I 85 15
I 140 184
I 53 3
I 173 47
I 118 195
I 157 16
I 111 68
I 22 180
I 37 171
I 13 76
I 92 142
I 160 84
I 149 140
I 35 48
I 198 172
I 69 182
I 5 147
I 171 32
I 29 176
I 25 73
I 69 98
I 91 196
I 42 88
I 79 89
I 49 193
I 35 166
I 6 35
I 119 42
I 165 98
I 188 19
I 150 23
I 37 15
I 170 125
I 192 80
I 122 84
I 44 145
I 156 42
I 65 193
I 94 0
I 74 27
I 17 66
I 41 161
I 161 7
I 172 177
I 64 137
I 130 187
I 60 157
I 175 62
I 42 181
I 67 60
I 173 59
I 6 39
I 187 186
I 143 55
I 81 1
I 101 19
I 171 143
I 193 131
I 185 51
I 82 183
I 118 73
I 178 0
I 191 3
I 19 149
I 25 79
I 106 96
I 192 82
I 168 35
I 98 19
I 128 61
I 166 1
I 130 113
I 147 132
I 99 0
I 45 47
I 33 14
I 58 41
I 53 52
I 71 145
I 110 104
I 56 129
I 31 131
I 31 17
I 81 43
I 68 123
I 176 165
I 75 70
I 191 85
I 132 70
I 9 174
I 29 185
I 124 120
I 36 93
I 75 17
I 92 66
I 83 135
I 93 6
I 107 132
