B 1000
D 2 126
D 15 50
D 87 118
D 55 174
D 102 64
D 49 55
D 16 131
D 107 164
D 7 2
D 142 180
D 119 53
D 96 143
D 85 38
D 57 180
D 0 23
D 77 44
D 68 35
D 123 146
D 158 67
D 129 58
D 114 36
D 77 124
D 157 51
D 91 186
D 96 56
D 134 67
D 93 185
D 87 159
D 189 40
D 51 192
D 183 36
D 180 6
D 108 185
D 1 31
D 27 168
D 95 62
D 66 91
D 16 122
D 51 157
D 37 145
D 88 151
D 176 129
D 34 102
D 147 82
D 76 198
D 72 87
D 26 195
D 89 189
D 12 39
D 96 152
D 192 162
D 147 189
D 77 124
D 18 168
D 58 54
D 12 7
D 103 3
D 46 134
D 183 161
D 186 160
D 7 100
D 32 65
D 183 133
D 100 147
D 143 192
D 109 89
D 180 19
D 21 162
D 9 153
D 97 43
D 31 107
D 163 186
D 110 149
D 25 34
D 7 96
D 125 52
D 163 10
D 160 157
D 116 17
D 70 82
D 194 195
D 175 57
D 103 3
D 12 70
D 40 10
D 142 190
D 197 75
D 19 63
D 59 91
D 151 47
D 5 82
D 59 49
D 133 57
D 86 173
D 36 20
D 106 128
D 50 120
D 98 66
D 181 66
D 120 40
D 141 37
D 86 193
D 176 107
D 195 101
D 77 15
D 54 55
D 145 19
D 137 179
D 119 115
D 186 107
D 69 112
D 86 74
D 43 180
D 67 103
D 61 108
D 62 184
D 64 40
D 138 109
D 84 34
D 29 59
D 172 176
D 160 55
D 171 159
D 76 14
D 117 30
D 5 41
D 0 5
D 84 45
D 184 62
D 80 119
D 74 84
D 7 172
D 127 159
D 52 114
D 139 50
D 53 87
D 128 89
D 160 80
D 123 120
D 77 180
D 130 52
D 175 56
D 184 79
D 92 6
D 133 194
D 56 84
D 47 104
D 157 109
D 42 139
D 92 190
D 71 127
D 95 46
D 155 64
D 12 100
D 25 161
D 68 147
D 177 46
D 153 79
D 68 93
D 98 94
D 13 0
D 139 46
D 134 95
D 46 167
D 107 23
D 121 84
D 138 97
D 134 53
D 4 169
D 54 65
D 87 178
D 159 87
D 163 123
D 63 54
D 139 114
D 192 142
D 49 122
D 175 77
D 25 40
D 144 116
D 102 11
D 133 128
D 78 153
D 123 19
D 56 175
D 162 198
D 19 63
D 110 39
D 122 35
D 30 158
D 153 17
D 16 97
D 125 167
D 136 169
D 91 146
D 188 65
D 18 168
D 32 90
D 168 110
D 193 70
D 89 30
D 100 144
D 183 185
D 29 121
D 71 47
D 182 119
D 49 41
D 52 17
D 192 69
D 100 12
D 196 58
D 65 79
D 173 76
D 61 193
D 53 87
D 56 20
D 50 20
D 26 149
D 97 133
D 122 198
D 50 43
D 20 32
D 124 70
D 17 140
D 122 86
D 139 46
D 173 42
D 26 126
D 162 17
D 130 196
D 82 148
D 140 11
D 122 17
D 162 50
D 155 44
D 73 21
D 197 28
D 155 158
D 137 129
D 65 36
D 5 180
D 145 197
D 151 25
D 9 159
D 71 9
D 85 145
D 185 9
D 93 157
D 41 152
D 143 29
D 20 32
D 104 127
D 167 110
D 142 70
D 43 70
D 188 175
D 17 48
D 26 77
D 143 24
D 1 45
D 23 107
D 131 119
D 190 129
D 157 143
D 62 167
D 57 11
D 33 193
D 190 173
D 160 9
D 117 26
D 42 97
D 27 0
D 143 11
D 14 178
D 29 145
D 59 12
D 16 120
D 191 134
D 34 185
D 73 170
D 121 194
D 152 149
D 9 144
D 70 79
D 192 176
D 8 42
D 194 110
D 161 116
D 52 134
D 103 155
D 47 128
D 24 142
D 80 177
D 13 5
D 150 15
D 23 106
D 107 128
D 108 33
D 121 178
D 21 40
D 128 133
D 14 42
D 19 145
D 33 134
D 155 38
D 29 35
D 68 10
D 29 35
D 166 67
D 138 179
D 156 181
D 162 183
D 3 118
D 74 90
D 86 158
D 42 81
D 22 108
D 10 98
D 193 170
D 199 173
D 58 71
D 172 183
D 64 171
D 190 92
D 62 179
D 56 63
D 80 57
D 75 196
D 89 105
D 123 170
D 37 3
D 177 79
D 15 115
D 106 108
D 80 133
D 75 29
D 179 178
D 45 156
D 143 132
D 3 186
D 60 4
D 173 57
D 103 165
D 173 190
D 5 119
D 10 40
D 197 49
D 138 195
D 191 134
D 26 133
D 4 138
D 34 178
D 84 21
D 145 169
D 35 186
D 62 162
D 118 196
D 42 154
D 36 161
D 66 138
D 117 62
D 187 165
D 53 19
D 129 106
D 126 137
D 144 61
D 127 87
D 29 71
D 115 145
D 142 182
D 49 41
D 21 40
D 60 54
D 6 23
D 124 70
D 103 94
D 125 141
D 37 1
D 24 108
D 115 119
D 117 193
D 39 157
D 188 173
D 32 92
D 167 151
D 28 17
D 75 115
D 3 16
D 197 6
D 193 63
D 19 109
D 63 86
D 159 198
D 104 126
D 35 68
D 181 193
D 103 43
D 58 139
D 85 194
D 47 197
D 27 112
D 23 121
D 11 38
D 131 124
D 31 117
D 41 74
D 72 58
D 3 128
D 179 9
D 189 193
D 136 158
D 16 103
D 77 168
D 132 159
D 85 188
D 83 53
D 138 97
D 179 8
D 36 42
D 58 54
D 118 158
D 36 121
D 3 120
D 72 125
D 107 11
D 8 84
D 30 12
D 192 106
D 23 158
D 163 114
D 60 39
D 40 188
D 166 26
D 6 89
D 94 18
D 132 124
D 140 165
D 161 124
D 138 36
D 59 12
D 109 131
D 1 53
D 90 32
D 73 13
D 72 58
D 32 105
D 59 3
D 29 118
D 147 50
D 193 121
D 147 80
D 39 27
D 94 31
D 13 179
D 160 83
D 99 20
D 117 30
D 27 95
D 89 74
D 23 191
D 144 29
D 152 149
D 151 168
D 3 87
D 185 149
D 180 40
D 53 19
D 21 162
D 87 153
D 70 114
D 168 97
D 55 67
D 106 128
D 89 18
D 168 57
D 71 40
D 187 36
D 155 38
D 123 149
D 93 74
D 174 7
D 129 48
D 83 77
D 86 74
D 129 172
D 11 82
D 49 66
D 24 76
D 60 64
D 126 104
D 152 171
D 89 124
D 196 75
D 169 10
D 140 163
D 159 107
D 3 109
D 126 23
D 192 51
D 98 86
D 26 59
D 124 93
D 46 38
D 101 134
D 38 167
D 185 149
D 27 43
D 47 154
D 173 102
D 191 17
D 23 191
D 74 88
D 54 57
D 90 170
D 67 71
D 198 115
D 12 158
D 57 168
D 182 157
D 138 4
D 2 27
D 72 134
D 185 180
D 135 37
D 157 7
D 176 153
D 164 64
D 40 71
D 136 160
D 198 162
D 172 9
D 34 118
D 118 158
D 70 198
D 188 57
D 158 48
D 70 116
D 177 63
D 153 105
D 28 92
D 196 58
D 177 44
D 59 81
D 97 52
D 109 50
D 184 149
D 35 185
D 169 196
D 190 102
D 57 168
D 180 162
D 45 189
D 191 44
D 71 87
D 193 61
D 95 120
D 8 84
D 12 44
D 119 11
D 7 69
D 114 157
D 0 19
D 15 149
D 184 9
D 85 161
D 110 145
D 104 197
D 76 130
D 11 97
D 86 173
D 94 20
D 119 145
D 93 116
D 54 72
D 80 160
D 175 22
D 109 135
D 35 139
D 30 41
D 0 25
D 8 3
D 108 191
D 192 69
D 70 171
D 136 95
D 40 20
D 4 138
D 137 4
D 66 91
D 147 87
D 112 72
D 125 141
D 191 60
D 154 24
D 124 123
D 43 37
D 175 31
D 124 131
D 101 153
D 156 46
D 173 133
D 75 60
D 21 160
D 124 148
D 91 59
D 32 181
D 78 72
D 190 92
D 94 99
D 72 27
D 128 5
D 152 57
D 121 178
D 98 62
D 25 55
D 66 169
D 3 103
D 63 197
D 20 187
D 116 21
D 197 9
D 170 108
D 138 27
D 68 36
D 194 110
D 161 178
D 112 198
D 62 3
D 141 79
D 148 21
D 146 104
D 83 97
D 169 145
D 94 98
D 124 18
D 14 64
D 52 1
D 134 53
D 48 25
D 23 0
D 29 71
D 178 142
D 82 191
D 24 78
D 35 75
D 100 56
D 120 48
D 132 123
D 170 108
D 135 55
D 100 26
D 81 2
D 42 50
D 61 8
D 71 125
D 10 76
D 168 57
D 92 72
D 41 130
D 48 59
D 18 10
D 171 115
D 81 6
D 85 180
D 141 79
D 9 12
D 112 137
D 36 20
D 60 184
D 76 24
B 1000
D 55 32
D 6 158
D 31 52
D 191 48
D 198 145
D 36 126
D 185 101
D 107 22
D 19 63
D 179 26
D 137 181
D 43 29
D 136 160
D 87 147
D 61 123
D 85 105
D 165 195
D 98 59
D 56 63
D 185 34
D 93 90
D 87 184
D 147 67
D 105 14
D 97 140
D 51 183
D 53 1
D 195 63
D 140 97
D 59 29
D 139 138
D 132 184
D 56 45
D 190 71
D 44 155
D 137 178
D 144 72
D 155 19
D 90 30
D 139 135
D 150 19
D 89 56
D 45 20
D 64 171
D 68 93
D 152 52
D 138 78
D 72 100
D 186 165
D 93 139
D 182 149
D 65 143
D 16 58
D 126 117
D 126 104
D 82 144
D 66 26
D 82 125
D 128 103
D 100 46
D 80 13
D 57 102
D 99 145
D 36 82
D 103 131
D 171 7
D 136 25
D 99 78
D 67 103
D 1 37
D 47 1
D 151 157
D 28 199
D 166 171
D 94 26
D 40 168
D 94 16
D 28 187
D 95 30
D 53 31
D 51 157
D 46 82
D 37 66
D 104 120
D 50 20
D 181 127
D 120 150
D 53 1
D 45 107
D 98 42
D 187 96
D 45 1
D 37 27
D 34 102
D 10 62
D 67 47
D 169 96
D 180 190
D 67 103
D 166 61
D 183 162
D 152 68
D 88 158
D 88 79
D 164 3
D 2 119
D 42 48
D 56 77
D 97 125
D 113 123
D 83 87
D 172 154
D 139 12
D 101 130
D 71 67
D 110 123
D 1 52
D 118 3
D 21 111
D 99 126
D 64 123
D 56 126
D 81 74
D 25 152
D 30 127
D 81 58
D 34 1
D 107 94
D 127 9
D 53 116
D 79 141
D 124 89
D 115 33
D 177 136
D 6 176
D 118 91
D 136 196
D 32 20
D 27 37
D 30 119
D 66 76
D 38 1
D 76 67
D 58 7
D 162 61
D 29 149
D 163 100
D 43 1
D 123 127
D 52 55
D 194 110
D 59 28
D 189 164
D 81 168
D 30 50
D 137 109
D 91 56
D 35 106
D 136 158
D 129 99
D 3 20
D 120 104
D 178 132
D 132 50
D 60 191
D 67 134
D 53 31
D 193 161
D 50 20
D 67 76
D 34 157
D 137 177
D 76 23
D 34 151
D 75 198
D 29 75
D 165 171
D 100 44
D 175 162
D 57 117
D 11 0
D 9 131
D 189 117
D 112 100
D 77 168
D 191 141
D 109 157
D 116 114
D 172 51
D 135 115
D 197 75
D 58 54
D 130 91
D 2 183
D 132 143
D 134 52
D 46 69
D 140 163
D 80 86
D 178 4
D 125 39
D 16 46
D 128 17
D 106 109
D 71 127
D 155 82
D 103 155
D 197 80
D 170 90
D 2 0
D 144 197
D 196 190
D 93 81
D 45 3
D 197 147
D 178 71
D 105 182
D 1 48
D 55 160
D 115 75
D 96 7
D 142 70
D 38 153
D 152 41
D 119 100
D 115 55
D 39 102
D 180 68
D 45 56
D 193 78
D 77 9
D 94 100
D 180 166
D 153 2
D 109 26
D 61 122
D 115 128
D 150 24
D 31 94
D 102 8
D 122 81
D 1 34
D 115 75
D 74 32
D 98 53
D 102 160
D 145 119
D 94 68
D 95 62
D 108 157
D 27 169
D 69 51
D 28 162
D 178 103
D 69 94
D 138 90
D 123 180
D 92 185
D 37 141
D 109 70
D 105 72
D 12 0
D 70 128
D 171 21
D 16 3
D 54 65
D 4 68
D 192 69
D 125 77
D 129 14
D 198 83
D 189 147
D 54 69
D 39 66
D 33 190
D 156 73
D 74 87
D 122 199
D 43 183
D 5 183
D 72 100
D 60 57
D 25 54
D 173 136
D 60 38
D 147 101
D 179 8
D 153 100
D 166 195
D 84 105
D 117 72
D 97 42
D 68 75
D 16 184
D 128 89
D 89 6
D 124 14
D 145 27
D 77 15
D 0 19
D 192 32
D 151 104
D 166 183
D 97 42
D 49 55
D 191 12
D 9 121
D 136 177
D 49 119
D 45 3
D 191 181
D 26 77
D 171 55
D 31 116
D 0 11
D 14 144
D 101 64
D 151 88
D 49 108
D 40 115
D 107 176
D 150 126
D 129 190
D 35 106
D 57 54
D 72 34
D 28 108
D 133 107
D 36 142
D 135 24
D 131 51
D 100 57
D 78 24
D 119 43
D 133 80
D 147 72
D 30 121
D 188 85
D 125 84
D 62 10
D 32 159
D 54 60
D 42 129
D 188 168
D 13 30
D 9 90
D 128 136
D 77 74
D 41 155
D 167 79
D 36 1
D 161 116
D 10 115
D 24 42
D 195 75
D 120 150
D 96 136
D 38 93
D 76 24
D 147 6
D 74 84
D 194 9
D 91 48
D 102 8
D 169 114
D 128 42
D 169 27
D 26 94
D 117 189
D 78 20
D 102 108
D 153 106
D 43 195
D 4 44
D 34 105
D 52 114
D 93 68
D 160 179
D 191 82
D 182 56
D 35 75
D 141 79
D 99 145
D 127 79
D 14 129
D 72 78
D 116 119
D 83 24
D 145 13
D 125 134
D 28 199
D 75 25
D 50 90
D 91 130
D 185 157
D 11 97
D 27 67
D 161 178
D 57 94
D 151 49
D 77 15
D 143 24
D 156 84
D 48 12
D 114 36
D 102 160
D 75 155
D 52 153
D 199 196
D 65 90
D 37 135
D 194 110
D 169 165
D 118 99
D 45 15
D 5 120
D 39 102
D 163 79
D 36 37
D 122 119
D 42 1
D 109 138
D 20 24
D 90 74
D 81 93
D 60 39
D 164 3
D 22 158
D 199 134
D 142 49
D 59 37
D 18 199
D 83 7
D 70 54
D 97 133
D 26 35
D 5 0
D 116 17
D 191 198
D 184 9
D 78 116
D 93 28
D 112 198
D 68 52
D 171 176
D 76 8
D 82 81
D 12 120
D 18 96
D 177 194
D 102 156
D 138 31
D 83 176
D 108 175
D 44 25
D 183 90
D 156 45
D 166 61
D 54 63
D 161 165
D 175 55
D 53 116
D 134 51
D 18 116
D 25 40
D 153 100
D 33 19
D 131 99
D 190 129
D 164 141
D 61 24
D 170 122
D 25 88
D 119 39
D 40 151
D 189 82
D 148 169
D 66 156
D 40 71
D 127 11
D 81 129
D 121 30
D 47 197
D 3 16
D 134 21
D 124 98
D 106 40
D 35 174
D 136 146
D 100 193
D 171 165
D 103 43
D 59 56
D 47 1
D 100 77
D 55 160
D 167 187
D 193 100
D 74 73
D 62 117
D 50 139
D 144 82
D 118 178
D 133 107
D 12 70
D 129 99
D 199 134
D 10 49
D 147 65
D 75 152
D 27 43
D 100 86
D 32 1
D 120 113
D 12 123
D 2 0
D 128 20
D 171 166
D 106 192
D 40 139
D 165 86
D 196 185
D 46 72
D 18 160
D 11 187
D 144 197
D 189 134
D 88 182
D 142 49
D 108 33
D 144 129
D 1 14
D 162 192
D 118 117
D 124 165
D 159 131
D 179 181
D 193 187
D 163 175
D 156 84
D 16 184
D 47 197
D 158 6
D 43 186
D 117 197
D 85 121
D 76 66
D 151 163
D 31 54
D 42 20
D 138 84
D 155 178
D 92 38
D 161 160
D 145 27
D 43 39
D 3 142
D 118 23
D 60 114
D 82 51
D 169 151
D 183 47
D 190 173
D 69 185
D 80 147
D 153 62
D 3 103
D 170 73
D 63 12
D 150 59
D 154 46
D 42 14
D 100 26
D 106 173
D 145 193
D 173 79
D 195 17
D 31 5
D 59 176
D 186 43
D 97 94
D 192 109
D 183 14
D 32 20
D 131 174
D 124 77
D 114 127
D 132 12
D 119 5
D 24 167
D 23 40
D 154 46
D 99 62
D 119 71
D 60 160
D 165 47
D 26 94
D 86 27
D 63 177
D 194 17
D 34 170
D 152 189
D 25 0
D 18 154
D 96 137
D 143 24
D 2 124
D 198 57
D 155 75
D 22 23
D 104 174
D 100 119
D 136 131
D 150 154
D 188 32
D 90 74
D 195 38
D 191 141
D 96 92
D 184 51
D 4 68
D 119 78
D 22 45
D 57 118
D 18 13
D 13 18
D 52 97
D 93 165
D 13 5
D 139 93
D 171 48
D 181 65
D 169 115
D 71 51
D 135 196
D 80 102
D 42 139
D 92 28
D 75 197
D 140 164
D 61 54
D 105 67
D 121 8
D 195 131
D 63 29
D 36 95
D 174 38
D 85 188
D 56 182
D 105 151
D 67 47
D 45 82
D 41 66
D 19 112
D 68 10
D 87 72
D 186 91
D 24 195
D 31 176
D 17 126
D 124 89
D 19 181
D 135 168
D 146 174
D 98 166
D 137 197
D 96 120
D 90 48
D 196 199
D 122 81
D 8 143
D 114 58
D 192 110
D 61 119
D 196 75
D 21 0
D 103 96
D 133 128
D 124 14
D 106 169
D 188 57
D 133 106
D 99 131
D 34 72
D 60 38
D 5 41
D 149 24
D 170 155
D 74 91
D 157 96
D 26 195
D 139 144
D 29 4
D 124 57
D 148 38
D 76 74
D 22 123
D 175 188
D 77 9
D 179 39
D 173 115
D 130 71
D 151 27
D 175 143
D 35 68
D 177 138
D 105 67
D 86 178
D 79 153
D 47 183
D 61 108
D 72 8
D 95 28
D 55 109
D 61 166
D 113 117
D 16 187
D 58 51
D 119 100
D 129 172
D 169 114
D 38 153
D 73 2
D 162 22
D 76 124
D 166 61
D 126 7
D 123 12
D 163 114
D 98 7
D 176 20
D 177 182
D 105 14
D 81 129
D 47 137
D 198 97
D 159 64
D 65 70
D 181 88
D 169 196
D 16 46
D 55 170
D 152 50
D 48 5
D 63 56
D 136 125
D 129 144
D 59 176
D 118 185
D 129 99
D 69 198
D 191 58
D 24 3
D 19 79
D 13 6
D 156 98
D 77 59
D 8 3
D 32 20
D 199 181
D 59 49
D 123 170
D 106 153
D 23 96
D 175 108
D 39 67
D 175 46
D 157 156
D 146 187
D 31 116
D 163 62
D 187 45
D 124 111
D 52 127
D 143 100
D 188 164
D 40 120
D 144 19
D 42 155
D 176 129
D 79 50
D 195 78
D 92 191
D 155 27
D 38 43
D 78 119
D 68 86
D 150 98
D 88 125
D 33 155
D 131 19
D 100 66
D 27 6
D 195 26
D 65 186
D 88 67
D 4 39
D 67 43
D 185 103
D 184 191
D 118 71
D 7 126
D 164 68
D 185 93
D 3 174
D 112 124
D 124 165
D 114 139
D 4 148
D 81 91
D 15 45
D 43 186
D 36 153
D 54 60
D 161 85
D 97 41
D 8 102
D 147 41
D 1 33
D 40 20
D 24 7
D 96 56
D 67 88
D 43 186
D 39 120
D 168 115
D 148 145
D 59 92
D 42 185
D 25 0
D 182 88
D 165 123
D 64 181
D 23 64
D 33 106
D 66 181
D 109 104
D 171 166
D 44 75
D 84 10
D 154 13
D 5 17
D 145 90
D 108 62
D 109 106
D 84 3
D 121 84
D 160 83
D 192 156
D 63 54
D 128 187
D 40 151
D 184 138
D 172 122
D 81 58
D 152 25
D 48 116
D 11 187
D 86 129
D 133 26
D 89 6
D 183 36
D 93 124
D 112 176
D 25 132
D 63 141
D 174 192
D 81 69
D 160 161
D 21 148
D 168 132
D 139 144
D 90 2
D 64 156
D 1 40
D 163 75
D 186 91
D 90 106
D 54 56
D 21 126
D 157 12
D 104 155
D 91 56
D 15 31
D 195 166
D 189 152
D 120 12
D 55 163
D 57 117
D 110 199
D 48 91
D 128 136
D 41 95
D 197 75
D 7 31
D 183 16
D 117 124
D 71 9
D 98 124
D 108 71
D 72 87
D 153 150
D 94 97
D 114 113
D 110 121
D 188 40
D 186 132
D 121 8
D 55 126
D 81 196
D 3 164
D 187 38
D 166 25
D 68 47
D 4 46
D 22 160
D 45 62
D 25 37
D 80 86
D 49 92
D 88 74
D 18 40
D 41 108
D 16 96
D 45 1
D 89 105
D 42 97
D 8 160
D 2 126
D 111 151
D 160 83
D 39 102
D 194 11
D 106 43
D 106 128
D 189 147
D 103 126
D 169 8
D 136 109
D 185 149
D 74 83
D 69 46
D 78 9
D 162 192
D 58 195
D 53 184
D 171 129
D 86 76
D 13 154
D 13 94
D 86 76
D 84 79
D 15 30
D 93 83
D 184 6
D 160 80
D 130 95
D 22 162
D 132 168
D 122 127
D 112 137
D 148 5
D 104 96
D 143 175
D 0 1
D 103 165
D 145 13
D 64 53
D 83 128
D 42 116
D 107 128
D 146 193
D 88 66
D 19 150
D 92 38
D 147 41
D 184 138
D 107 114
D 146 179
D 2 90
D 138 97
D 8 74
D 144 101
D 52 13
D 161 163
D 27 112
D 119 72
D 154 24
D 73 74
D 15 115
D 136 148
D 102 114
D 23 158
D 181 180
D 90 63
D 127 179
D 15 16
D 63 62
D 113 78
D 196 183
B 1000
D 175 130
D 3 28
D 59 54
D 135 139
D 184 43
D 54 68
D 194 177
D 143 34
D 52 97
D 134 72
D 42 1
D 159 25
D 116 8
D 85 4
D 42 154
D 53 115
D 56 122
D 51 148
D 159 130
D 69 123
D 15 172
D 52 27
D 84 166
D 34 151
D 135 133
D 145 19
D 180 40
D 28 92
D 182 130
D 77 5
D 133 180
D 57 182
D 61 178
D 147 174
D 67 36
D 184 60
D 60 88
D 13 30
D 21 131
D 65 2
D 26 99
D 101 118
D 167 143
D 134 52
D 173 57
D 56 180
D 26 32
D 172 96
D 12 152
D 54 31
D 71 133
D 80 122
D 85 94
D 125 190
D 19 128
D 9 146
D 171 72
D 115 20
D 89 189
D 65 10
D 196 135
D 157 76
D 154 42
D 154 117
D 42 98
D 121 43
D 75 45
D 13 194
D 130 175
D 93 185
D 49 16
D 149 152
D 79 74
D 181 179
D 136 173
D 145 13
D 85 34
D 4 91
D 172 138
D 1 52
D 85 89
D 107 184
D 79 180
D 92 195
D 30 117
D 5 82
D 105 43
D 83 189
D 25 75
D 20 32
D 181 137
D 123 110
D 173 66
D 105 64
D 159 195
D 54 73
D 40 65
D 69 136
D 88 197
D 11 82
D 37 135
D 157 158
D 13 55
D 177 67
D 44 127
D 148 108
D 102 100
D 79 153
D 120 38
D 66 44
D 119 84
D 39 60
D 136 148
D 107 130
D 160 186
D 185 148
D 44 77
D 26 197
D 164 48
D 31 61
D 27 37
D 122 81
D 68 35
D 184 77
D 66 138
D 2 183
D 29 140
D 159 131
D 99 163
D 198 191
D 36 140
D 72 68
D 19 155
D 101 144
D 59 77
D 42 61
D 17 178
D 82 60
D 61 190
D 59 12
D 102 8
D 50 187
D 75 74
D 146 66
D 199 110
D 76 8
D 174 55
D 98 42
D 113 125
D 6 31
D 78 24
D 13 101
D 61 119
D 89 128
D 34 131
D 151 104
D 33 155
D 142 178
D 186 172
D 186 165
D 81 196
D 128 106
D 40 10
D 115 47
D 108 11
D 2 184
D 72 56
D 189 134
D 5 191
D 193 19
D 35 106
D 121 75
D 163 79
D 147 65
D 36 110
D 7 157
D 188 193
D 181 4
D 34 46
D 77 100
D 61 196
D 33 1
D 143 115
D 116 114
D 83 24
D 77 74
D 114 120
D 74 92
D 12 157
D 5 48
D 54 61
D 199 25
D 13 101
D 66 50
D 25 44
D 182 130
D 34 84
D 187 165
D 68 144
D 98 114
D 188 193
D 73 175
D 193 188
D 30 95
D 198 159
D 88 168
D 110 149
D 141 193
D 111 151
D 86 169
D 102 156
D 87 92
D 91 118
D 143 127
D 153 76
D 127 52
D 52 130
D 10 70
D 64 124
D 9 191
D 116 181
D 168 119
D 130 162
D 26 0
D 22 10
D 88 190
D 149 79
D 61 31
D 149 170
D 2 124
D 3 141
D 120 134
D 122 61
D 112 137
D 171 75
D 79 27
D 187 50
D 185 35
D 178 168
D 32 188
D 193 61
D 119 122
D 19 66
D 169 34
D 106 168
D 144 116
D 118 87
D 146 2
D 160 102
D 68 6
D 1 39
D 99 15
D 91 50
D 113 121
D 58 196
D 44 41
D 32 168
D 130 116
D 96 7
D 104 197
D 38 155
D 115 53
D 66 54
D 9 137
D 93 74
D 25 152
D 166 120
D 195 187
D 162 41
D 135 57
D 37 83
D 175 159
D 164 181
D 184 119
D 119 84
D 161 158
D 96 143
D 181 100
D 115 168
D 92 70
D 139 117
D 5 119
D 93 83
D 63 195
D 127 38
D 94 68
D 184 51
D 172 191
D 171 178
D 56 8
D 139 160
D 159 127
D 153 135
D 101 111
D 193 145
D 173 133
D 152 189
D 29 35
D 50 20
D 129 14
D 18 21
D 111 156
D 132 168
D 3 76
D 134 165
D 22 175
D 135 160
D 164 170
D 0 19
D 158 180
D 180 40
D 10 65
D 2 146
D 13 145
D 116 34
D 164 141
D 179 97
D 32 74
D 162 121
D 96 94
D 31 47
D 49 92
D 120 43
D 73 31
D 42 148
D 109 149
D 56 100
D 6 68
D 112 170
D 38 99
D 162 61
D 53 156
D 59 158
D 127 30
D 16 103
D 139 35
D 45 151
D 26 59
D 49 122
D 126 160
D 24 14
D 179 12
D 91 118
D 64 99
D 45 125
D 88 56
D 19 127
D 44 155
D 182 119
D 145 85
D 195 64
D 191 60
D 1 31
D 91 59
D 29 59
D 188 144
D 7 157
D 166 79
D 24 76
D 171 112
D 11 196
D 4 69
D 107 133
D 37 139
D 174 73
D 142 178
D 19 112
D 100 95
D 145 29
D 59 6
D 172 124
D 29 140
D 76 176
D 79 70
D 100 97
D 91 162
D 39 101
D 47 60
D 115 171
D 37 151
D 49 197
D 34 46
D 135 160
D 112 198
D 35 26
D 64 195
D 110 94
D 78 165
D 66 169
D 95 139
D 16 111
D 125 144
D 130 182
D 114 58
D 72 109
D 65 112
D 84 21
D 41 97
D 37 66
D 39 35
D 77 180
D 93 83
D 123 163
D 4 178
D 171 21
D 14 77
D 79 153
D 73 174
D 74 78
D 108 24
D 149 97
D 57 163
D 29 142
D 143 147
D 121 3
D 155 150
D 47 177
D 116 69
D 102 11
D 0 16
D 19 127
D 183 190
D 129 144
D 114 157
D 164 188
D 56 171
D 183 185
D 111 114
D 175 127
D 16 94
D 61 165
D 108 170
D 199 58
D 130 52
D 128 103
D 177 80
D 0 16
D 72 119
D 178 142
D 131 89
D 199 28
D 14 147
D 106 134
D 130 185
D 72 87
D 42 38
D 59 12
D 111 183
D 187 3
D 190 129
D 185 183
D 110 131
D 70 43
D 186 65
D 103 108
D 92 185
D 41 190
D 109 156
D 152 82
D 134 67
D 113 60
D 139 158
D 48 91
D 127 162
D 26 100
D 37 79
D 195 63
D 142 70
D 81 6
D 93 165
D 133 107
D 18 116
D 43 56
D 12 132
D 129 190
D 169 157
D 117 169
D 11 140
D 72 141
D 191 157
D 47 165
D 27 159
D 152 25
D 42 84
D 135 24
D 3 51
D 80 119
D 84 86
D 147 126
D 60 144
D 128 187
D 31 116
D 10 163
D 180 162
D 132 12
D 95 94
D 57 78
D 16 46
D 119 80
D 114 111
D 67 103
D 129 14
D 21 51
D 121 193
D 4 0
D 160 126
D 196 4
D 183 111
D 75 115
D 160 22
D 111 132
D 182 162
D 157 122
D 14 66
D 29 148
D 141 165
D 66 137
D 175 143
D 193 78
D 149 187
D 74 41
D 22 176
D 153 17
D 20 87
D 183 168
D 136 148
D 130 185
D 143 157
D 37 130
D 135 46
D 181 164
D 82 162
D 59 54
D 120 16
D 88 87
D 18 116
D 34 65
D 192 75
D 115 33
D 99 107
D 26 66
D 128 5
D 3 11
D 4 109
D 41 30
D 185 42
D 46 34
D 38 150
D 54 56
D 25 44
D 66 68
D 178 17
D 83 4
D 35 174
D 145 101
D 70 198
D 148 174
D 162 122
D 161 30
D 43 67
D 62 30
D 141 37
D 158 129
D 30 84
D 139 135
D 169 80
D 157 128
D 76 18
D 164 102
D 117 72
D 171 64
D 182 162
D 118 57
D 8 83
D 64 149
D 4 127
D 161 183
D 52 153
D 149 151
D 43 46
D 126 120
D 199 23
D 6 158
D 71 67
D 124 39
D 74 51
D 151 66
D 111 137
D 131 126
D 187 165
D 106 43
D 115 75
D 85 10
D 145 197
D 142 178
D 50 132
D 91 66
D 48 59
D 45 151
D 65 14
D 24 146
D 173 57
D 45 93
D 50 162
D 53 127
D 6 165
D 97 8
D 11 102
D 94 84
D 37 101
D 30 15
D 79 74
D 57 126
D 108 72
D 29 142
D 174 82
D 112 174
D 132 103
D 62 52
D 17 24
D 197 80
D 14 66
D 47 184
D 97 179
D 63 26
D 69 60
D 95 137
D 3 133
D 76 167
D 99 129
D 35 122
D 72 112
D 158 88
D 108 21
D 198 178
D 138 182
D 130 101
D 21 111
D 70 79
D 131 179
D 82 144
D 115 20
D 115 135
D 162 62
D 56 17
D 48 186
D 55 171
D 121 36
D 1 32
D 164 44
D 8 189
D 169 59
D 198 175
D 82 70
D 99 73
D 161 183
D 138 197
D 4 68
D 60 88
D 60 184
